numero;nom;plan_eau;municipalite;mrc;categorie;lat;lon;url_fiche
X2145364;nan;Trib.45D.18M.30S.-71D.15M.39S.;Bromont;Brome-Missisquoi;Faible contenance;45.275556;-72.685556;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2145365;nan;;Bury;Le Haut-Saint-François;Faible contenance;45.474361;-71.509556;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2145368;nan;;Pierreville;Nicolet-Yamaska;Petit barrage;46.082361;-72.760167;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2146498;nan;Trib.46D.57M.35S.-71D.23M.23S.;Stoneham-et-Tewkesbury;La Jacques-Cartier;Faible contenance;46.974778;-71.364417;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2146499;nan;;Château-Richer;La Côte-de-Beaupré;Faible contenance;47.006056;-71.023028;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2147739;nan;Pineau, Lac;Lac-Huron;Rimouski-Neigette;Faible contenance;48.2225;-68.378611;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148140;nan;Saint-Michel, Ruisseau;Shawinigan;Ville de Shawinigan;Petit barrage;46.501111;-72.724806;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148142;nan;Montagne, Lac de la;Saint-Adolphe-d'Howard;Les Pays-d'en-Haut;Petit barrage;45.985917;-74.3284;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148146;nan;Trib.46D.06M.33S.-73D.51M.27S.;Chertsey;Matawinie;Faible contenance;46.111944;-73.86;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148147;nan;Jean-Venne, Rivière;Chertsey;Matawinie;Faible contenance;46.112556;-73.861278;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148148;nan;George, Étang / Glen, Ruisseau;Bolton-Est;Memphrémagog;Faible contenance;45.162;-72.314833;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148486;Décharge, Barrage de la;Décharge, Étang de la / Trib.47D.16M.40S.-69D.46M.59S.;Mont-Carmel;Kamouraska;Petit barrage;47.281167;-69.765889;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148488;nan;Saint-François, Lac / La Guerre, Rivière;Saint-Anicet;Le Haut-Saint-Laurent;Forte contenance;45.144444;-74.348889;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148489;nan;Trib.45D.28M.02S.-74D.14M.49S.;Rigaud;Vaudreuil-Soulanges;Faible contenance;45.461472;-74.255056;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148493;nan;;Sainte-Catherine-de-la-Jacques-Cartier;La Jacques-Cartier;Faible contenance;46.849667;-71.612472;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148494;nan;Trib.46D.11M.20S.-70D.32M.46S.;Saint-Philibert;Beauce-Sartigan;Faible contenance;46.167833;-70.536083;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148495;nan;Laporte, Lac;Saint-Barthélemy;D'Autray;Forte contenance;46.25025;-73.249028;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148497;nan;;Saint-Donat;Matawinie;Petit barrage;46.319056;-74.132917;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148498;nan;;Saint-Donat;Matawinie;Petit barrage;46.309694;-74.1715;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148501;nan;Franquelin, Lac;Rivière-aux-Outardes;Manicouagan;Forte contenance;49.570333;-68.096889;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148503;nan;Aqueduc, Lac de l' / Courte Botte, Ruisseau de la;Québec;Ville de Québec;Faible contenance;46.927464;-71.405483;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148508;nan;Saint-Laurent, Fleuve;Montréal;Ville de Montréal;Forte contenance;45.428611;-73.590833;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148515;nan;;Saint-Antoine-de-l'Isle-aux-Grues;Montmagny;Faible contenance;47.137361;-70.474889;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148517;nan;;Saint-Antoine-de-l'Isle-aux-Grues;Montmagny;Faible contenance;47.145417;-70.457722;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148518;nan;;Saint-Antoine-de-l'Isle-aux-Grues;Montmagny;Faible contenance;47.161917;-70.436472;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148519;nan;;Mont-Blanc;Les Laurentides;Faible contenance;46.109789;-74.461883;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148520;Grandes-Pointes-2, Barrage aux;Trib.49D.05M.16S.-71D.33M.56S.;Passes-Dangereuses;Maria-Chapdelaine;Faible contenance;49.08775;-71.565083;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148522;nan;Franquelin, Lac;Rivière-aux-Outardes;Manicouagan;Forte contenance;49.567583;-68.08275;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148523;nan;Lachance, Rivière;Saint-Norbert-d'Arthabaska;Arthabaska;Petit barrage;46.102714;-71.825528;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148525;nan;Glen, Ruisseau;Bolton-Est;Memphrémagog;Forte contenance;45.163389;-72.335222;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148526;nan;;Rivière-au-Tonnerre;Minganie;Forte contenance;50.318675;-64.915667;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2148527;nan;Marchand, Lac;Shawinigan;Ville de Shawinigan;Faible contenance;46.599028;-72.8335;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149117;nan;Trib.45D.48M.21S.-74D.40M.33S.;Harrington;Argenteuil;Faible contenance;45.820889;-74.613944;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149118;nan;Lucien-Gravel, Ruisseau;Saint-Jean-de-Matha;Matawinie;Faible contenance;46.283556;-73.505722;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149119;nan;Coeurs, Lac des;Lac-au-Brochet;La Haute-Côte-Nord;Forte contenance;48.679167;-69.963333;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149121;nan;Mohawk, Lac / Trib.45D.55M.51S.-74D.20M.05S.;Saint-Adolphe-d'Howard;Les Pays-d'en-Haut;Petit barrage;45.933528;-74.343222;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149122;Lac-Noir, Barrage du;Noir, Lac / Trib.45D.55M.23S.-74D.22M.43S.;Saint-Adolphe-d'Howard;Les Pays-d'en-Haut;Forte contenance;45.930333;-74.343889;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149124;nan;;Sainte-Agathe-des-Monts;Les Laurentides;Faible contenance;46.124778;-74.341861;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149125;nan;Trib.46D.34M.33S.-72D.42M.34S.;Shawinigan;Ville de Shawinigan;Faible contenance;46.580694;-72.719;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149126;nan;Brome, Lac;Lac-Brome;Brome-Missisquoi;Forte contenance;45.279444;-72.5075;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149132;nan;;Sainte-Sophie-d'Halifax;L'Érable;Faible contenance;46.107694;-71.694361;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149135;nan;Crépeau, Lac / Trib.46D.11M.16S.-73D.45M.28S.;Saint-Alphonse-Rodriguez;Matawinie;Faible contenance;46.198139;-73.766444;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149137;nan;;Elgin;Le Haut-Saint-Laurent;Petit barrage;44.993889;-74.310833;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149138;Lac-Travers, Barrage du;Travers, Lac / Travers, Ruisseau;Mont-Valin;Le Fjord-du-Saguenay;Petit barrage;49.189528;-70.915861;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149142;nan;Glen, Ruisseau;Bolton-Est;Memphrémagog;Petit barrage;45.163222;-72.334278;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149144;nan;;Saint-Paulin;Maskinongé;Forte contenance;46.450131;-73.017528;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149145;nan;Prud'Homme, Cours d'eau;Sainte-Béatrix;Matawinie;Faible contenance;46.158056;-73.596556;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2149147;nan;Trib.46D.17M.14S.-73D.17M.22S.;Saint-Gabriel-de-Brandon;D'Autray;Faible contenance;46.284889;-73.303056;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151387;nan;Chute, Étangs de la / Jean-Gousse, Ruisseau à;Saint-Siméon;Charlevoix-Est;Faible contenance;47.973944;-69.8095;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151390;nan;Trib.45D.58M.36S.-74D.19M.20S.;Saint-Adolphe-d'Howard;Les Pays-d'en-Haut;Faible contenance;45.978167;-74.322056;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151397;nan;Le Bourdais, Rivière;Saint-Tite;Mékinac;Petit barrage;46.758944;-72.542667;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151399;nan;Jean-Venne, Rivière;Chertsey;Matawinie;Faible contenance;46.110556;-73.857778;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151402;nan;Langevin, Ruisseau;Saint-Boniface;Maskinongé;Faible contenance;46.487694;-72.827417;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151403;nan;Trib.45D.42M.03S.-76D.41M.31S.;L'Île-du-Grand-Calumet;Pontiac;Forte contenance;45.69875;-76.685;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151406;nan;Trib.46D.50M.53S.-72D.29M.57S.;Sainte-Thècle;Mékinac;Faible contenance;46.850528;-72.500778;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151410;nan;;Saint-Jérôme;La Rivière-du-Nord;Faible contenance;45.815944;-74.124078;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151411;nan;;Val-des-Lacs;Les Laurentides;Petit barrage;46.223333;-74.307222;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151413;Baby, Digue;Baby, Lac;Saint-Eugène-de-Guigues;Témiscamingue;Forte contenance;47.5125;-79.329167;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151417;nan;;Saint-Joachim;La Côte-de-Beaupré;Forte contenance;47.075631;-70.872972;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151418;nan;Aqueduc, Ruisseau de l';Thetford Mines;Les Appalaches;Faible contenance;46.118833;-71.312417;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151420;Mimeault, Barrage;Mimeault, Lac / Huit Chutes Est, Rivière des;Mont-Valin;Le Fjord-du-Saguenay;Petit barrage;48.90475;-70.911833;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151423;nan;Verret, Ruisseau;Sainte-Brigitte-de-Laval;La Jacques-Cartier;Petit barrage;47.054389;-71.121111;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151424;nan;Verret, Ruisseau;Sainte-Brigitte-de-Laval;La Jacques-Cartier;Petit barrage;47.056639;-71.120222;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151429;nan;Trib.46D.11M.38S.-74D.22M.31S.;Val-des-Lacs;Les Laurentides;Faible contenance;46.189056;-74.362;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151430;nan;;Val-des-Lacs;Les Laurentides;Forte contenance;46.20275;-74.346361;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151432;nan;Trib.46D.47M.53S.-73D.13M.00S.;Saint-Michel-des-Saints;Matawinie;Faible contenance;46.634211;-73.900839;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2151433;nan;Franquelin, Lac;Rivière-aux-Outardes;Manicouagan;Forte contenance;49.570222;-68.096556;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2152867;nan;Trib.45D.47M.10S.-71D.56M.49S.;Val-des-Sources;Les Sources;Forte contenance;45.784681;-71.945361;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2154855;nan;Franquelin, Lac;Rivière-aux-Outardes;Manicouagan;Forte contenance;49.569972;-68.095333;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2154856;Rapides-des-Îles, Digue Nord-2;;Saint-Eugène-de-Guigues;Témiscamingue;Forte contenance;47.581667;-79.351389;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2154857;Rapides-des-Îles, Digue Nord-3;;Saint-Eugène-de-Guigues;Témiscamingue;Forte contenance;47.5825;-79.348611;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2154858;Giroux, Barrage;;Lac-Ashuapmushuan;Le Domaine-du-Roy;Forte contenance;48.636139;-73.010472;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2154863;nan;Calumet, Rivière du;Brownsburg-Chatham;Argenteuil;Faible contenance;45.7225;-74.523917;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2154864;nan;Ventres Rouges, Lac des / Trib.47D.01M.51S.-71D.28M.58S.;Stoneham-et-Tewkesbury;La Jacques-Cartier;Petit barrage;47.030806;-71.450556;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2154866;nan;;Val-des-Lacs;Les Laurentides;Petit barrage;46.223222;-74.314944;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2154867;nan;;Saint-Anaclet-de-Lessard;Rimouski-Neigette;Petit barrage;48.502389;-68.431444;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2154868;nan;Lanctôt, Cours d'eau;Cowansville;Brome-Missisquoi;Faible contenance;45.217;-72.70675;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2156994;Laforge-1, Digue LA-26B;;Eeyou Istchee Baie-James;Jamésie (terr. conventionné);Forte contenance (parent);54.278333;-72.698333;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2156995;nan;Anamapiskach, Lac / Vincelotte, Rivière;Eeyou Istchee Baie-James;Jamésie (terr. conventionné);Petit barrage;54.314083;-72.572278;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2156996;nan;Anamapiskach, Lac / Vincelotte, Rivière;Eeyou Istchee Baie-James;Jamésie (terr. conventionné);Faible contenance;54.314222;-72.572111;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2156997;nan;Anamapiskach, Lac / Vincelotte, Rivière;Eeyou Istchee Baie-James;Jamésie (terr. conventionné);Forte contenance;54.318972;-72.600694;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2156998;nan;Anamapiskach, Lac / Vincelotte, Rivière;Eeyou Istchee Baie-James;Jamésie (terr. conventionné);Petit barrage;54.321278;-72.607583;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2156999;nan;Anamapiskach, Lac / Vincelotte, Rivière;Eeyou Istchee Baie-James;Jamésie (terr. conventionné);Forte contenance;54.321972;-72.629833;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157000;nan;Vincelotte, Rivière;Eeyou Istchee Baie-James;Jamésie (terr. conventionné);Forte contenance;54.348778;-72.840944;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157001;nan;Vincelotte, Rivière;Eeyou Istchee Baie-James;Jamésie (terr. conventionné);Forte contenance;54.341389;-72.889806;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157002;nan;Vincelotte, Rivière;Eeyou Istchee Baie-James;Jamésie (terr. conventionné);Forte contenance;54.327861;-72.941694;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157003;nan;Vincelotte, Rivière;Eeyou Istchee Baie-James;Jamésie (terr. conventionné);Faible contenance;54.327583;-72.942611;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157004;nan;Vincelotte, Rivière;Eeyou Istchee Baie-James;Jamésie (terr. conventionné);Faible contenance;54.327306;-72.943556;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157007;nan;;Notre-Dame-de-Lorette;Maria-Chapdelaine;Forte contenance;49.014819;-72.487056;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157008;nan;;Girardville;Maria-Chapdelaine;Forte contenance;49.016814;-72.487114;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157009;nan;;Girardville;Maria-Chapdelaine;Forte contenance (parent);49.018069;-72.488578;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157010;nan;;Girardville;Maria-Chapdelaine;Forte contenance;49.01915;-72.491903;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157017;nan;Trib.45D.43M.27S.-74D.20M.30S.;Brownsburg-Chatham;Argenteuil;Forte contenance;45.722278;-74.339889;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157018;nan;Trib.46D.27M.27S.-70D.38M.32S.;Saint-Léon-de-Standon;Bellechasse;Forte contenance;46.4505;-70.657111;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157020;nan;;Sainte-Adèle;Les Pays-d'en-Haut;Petit barrage;45.964139;-74.212306;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157023;nan;;Gore;Argenteuil;Petit barrage;45.75225;-74.226111;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157027;nan;Trib.46D.44M.54S.-71D.55M.01S.;Portneuf;Portneuf;Faible contenance;46.748611;-71.910944;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157029;nan;Francoeur, Ruisseau;Kingsey Falls;Arthabaska;Faible contenance;45.855611;-72.117028;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157030;Faisceau, Barrage du;Butte, Lac de la;La Tuque;La Tuque;Forte contenance;47.314806;-73.368472;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157034;nan;Trib.45D.11M.39S.-72D.09M.53S.;Magog;Memphrémagog;Faible contenance;45.200833;-72.156389;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157036;nan;Lacroix, Lac;Saint-Barthélemy;D'Autray;Faible contenance;46.276389;-73.247778;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157037;nan;;Saint-Gabriel-de-Brandon;D'Autray;Faible contenance;46.287861;-73.358222;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157040;nan;;Mont-Tremblant;Les Laurentides;Faible contenance;46.248889;-74.505111;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157041;Lac-Trep-Ouest, Barrage du;;Gore;Argenteuil;Forte contenance;45.758444;-74.198389;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2157042;Lac-Trep-Est, Barrage du;;Gore;Argenteuil;Forte contenance;45.758778;-74.195583;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161407;nan;Johnson, Étang;Bolton-Est;Memphrémagog;Forte contenance;45.177222;-72.345278;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161413;nan;Armstrong, Lac à;Clarendon;Pontiac;Petit barrage;45.562772;-76.598047;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161414;nan;Armstrong, Lac à;Clarendon;Pontiac;Petit barrage;45.561975;-76.564236;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161416;Lac des cadets, Mont-Albert;Cadets, Lac des;Mont-Albert;La Haute-Gaspésie;Petit barrage;48.9782;-66.527286;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161417;nan;Colford, Lac;Saint-Colomban;La Rivière-du-Nord;Faible contenance;45.692611;-74.1575;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161418;nan;Trib.46D.00M.35S.-74D.14M.17S.;Val-David;Les Laurentides;Petit barrage;46.007639;-74.236806;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161425;nan;;Saint-Joachim-de-Shefford;La Haute-Yamaska;Faible contenance;45.429972;-72.545556;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161429;nan;;Lac-Jérôme;Minganie;Forte contenance;51.359639;-63.499078;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161430;nan;Trib.46D.46M.35S.-71D.08M.47S.;Lévis;Ville de Lévis;Petit barrage;46.768722;-71.127556;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161431;nan;Jackson, Ruisseau;Morin-Heights;Les Pays-d'en-Haut;Petit barrage;45.867306;-74.258;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161434;nan;Lessard, Ruisseau;Thetford Mines;Les Appalaches;Faible contenance;46.153611;-71.289944;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161439;Passes, Barrage des;PASSES (DES) / Batiscan Est, Branche;Lac-Croche;La Jacques-Cartier;Forte contenance;47.45625;-72.119472;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161442;nan;Lachapelle, Ruisseau;Val-David;Les Laurentides;Faible contenance;46.01;-74.210278;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161443;nan;Camille, Lac / Blanche, Rivière;Saint-Pierre-Baptiste;L'Érable;Faible contenance;46.24134;-71.632968;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161445;nan;Trib.45D.19M.42S.-72D.18M.56S.;Eastman;Memphrémagog;Petit barrage;45.32825;-72.320594;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161448;nan;Rond, Lac;Sainte-Adèle;Les Pays-d'en-Haut;Petit barrage;45.950694;-74.141806;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161449;nan;Burn, Lac / Trib.49D.24M.04S.-68D.33M.45S.;Rivière-aux-Outardes;Manicouagan;Petit barrage;49.398592;-68.543619;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161450;nan;Marche, Lac la;Wentworth-Nord;Les Pays-d'en-Haut;Forte contenance;45.798611;-74.524722;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2161542;Barrage sans nom;;Sainte-Émélie-de-l'Énergie;Matawinie;Faible contenance;46.337159;-73.718166;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2163736;nan;;Lac-Jérôme;Minganie;Forte contenance;51.360389;-63.499078;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2163738;nan;McKenzie, Ruisseau;Brownsburg-Chatham;Argenteuil;Faible contenance;45.701056;-74.47025;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2163739;nan;;L'Ange-Gardien;La Côte-de-Beaupré;Faible contenance;46.930611;-71.059833;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2163740;nan;Trib.45D.37M.48S.-72D.01M.19S.;Val-Joli;Le Val-Saint-François;Faible contenance;45.629972;-72.022194;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2163745;nan;;Saint-Félix-de-Kingsey;Drummond;Faible contenance;45.815333;-72.221972;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2163746;nan;Blanche, Rivière;Saint-Pierre-Baptiste;L'Érable;Petit barrage;46.243694;-71.623528;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2163747;nan;;Saint-Raymond;Portneuf;Petit barrage;47.008361;-71.716556;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2163748;nan;Trib.46D.50M.45S.-70D.58M.06S.;Beaumont;Bellechasse;Faible contenance;46.842528;-70.9605;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2163749;nan;Trib.46D.50M.45S.-70D.58M.06S.;Beaumont;Bellechasse;Petit barrage;46.841778;-70.960333;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2167775;nan;Pratt, Ruisseau;Coaticook;Coaticook;Faible contenance;45.134194;-71.824306;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2167778;nan;Dufresne, Rivière;Sainte-Lucie-des-Laurentides;Les Laurentides;Faible contenance;46.2025;-74.219444;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2167783;nan;Trib.48D.44M.58S.-72D.12M.06S.;Dolbeau-Mistassini;Maria-Chapdelaine;Faible contenance;48.774889;-72.208778;https://www.cehq.gouv.qc.ca/barrages/default.asp
X2167787;nan;;Grand-Remous;La Vallée-de-la-Gatineau;Faible contenance;46.664111;-75.753222;https://www.cehq.gouv.qc.ca/barrages/default.asp
